filename_key,more boring
G_GT_6_1856#3,5.139999866485596
G_GT_6_1856#4,4.920000076293945
G_GT_6_1856#5,0.8999999761581421
G_GT_6_1856#6,2.0399999618530273
G_GT_6_1856#7,5.460000038146973
G_GT_6_1859#0,1.7000000476837158
G_GT_6_1859#1,1.659999966621399
G_GT_6_1859#2,2.9600000381469727
G_GT_6_1859#3,7.300000190734863
G_GT_6_1865#0,2.450000047683716
G_GT_6_1888#0,5.539999961853027
G_GT_6_1895#0,0.550000011920929
G_GT_6_1906#0,1.600000023841858
G_GT_6_1910#0,6.449999809265137
G_GT_6_1910#1,5.010000228881836
G_GT_6_1910#2,4.760000228881836
G_GT_6_1910#3,1.340000033378601
G_GT_6_1910#4,3.200000047683716
G_GT_6_1910#5,4.639999866485596
G_GT_6_1910#6,7.920000076293945
G_GT_6_1910#7,1.0399999618530273
G_GT_6_1910#8,5.940000057220459
G_GT_6_1910#9,8.369999885559082
G_GT_6_1910#10,5.739999771118164
G_GT_6_1910#11,9.130000114440918
G_GT_6_1910#12,5.670000076293945
G_GT_6_1910#13,7.099999904632568
G_GT_6_1917#0,3.2300000190734863
G_GT_6_1921#0,4.570000171661377
G_GT_6_1925#0,7.849999904632568
G_GT_6_1925#1,4.840000152587891
G_GT_6_1925#2,7.130000114440918
G_GT_6_1925#3,4.150000095367432
G_GT_6_1925#4,3.359999895095825
G_GT_6_1925#5,6.409999847412109
G_GT_6_1952#0,6.820000171661377
G_GT_6_1965#0,3.369999885559082
G_GT_6_2004#0,1.2400000095367432
G_GT_6_2004#1,6.360000133514404
G_GT_6_2013#0,2.9000000953674316
G_GT_6_2024#0,3.8399999141693115
G_GT_6_2024#1,0.8600000143051147
G_GT_6_2024#2,5.300000190734863
G_GT_6_2024#3,3.759999990463257
G_GT_6_2024#4,2.109999895095825
G_GT_6_2024#5,3.799999952316284
G_GT_6_2024#6,7.570000171661377
G_GT_6_2025#0,6.550000190734863
G_GT_6_2065#0,7.739999771118164
G_GT_6_2065#1,4.599999904632568
G_GT_6_2065#2,5.150000095367432
G_GT_6_2065#3,2.940000057220459
G_GT_6_2065#4,2.5
G_GT_6_2065#5,4.760000228881836
G_GT_6_2065#6,3.430000066757202
G_GT_6_2089#0,1.399999976158142
G_GT_6_2094#0,3.0
G_GT_6_2094#1,2.880000114440918
G_GT_6_2094#2,4.650000095367432
G_GT_6_2094#3,3.6700000762939453
G_GT_6_2096#0,7.360000133514404
G_GT_6_2096#1,4.170000076293945
G_GT_6_2099#0,1.2599999904632568
G_GT_6_2101#0,4.989999771118164
G_GT_6_2104#0,2.759999990463257
G_GT_6_2104#1,2.3499999046325684
G_GT_6_2104#2,1.340000033378601
G_GT_6_2104#3,2.369999885559082
G_GT_6_2104#4,1.7799999713897705
G_GT_6_2105#0,2.940000057220459
G_GT_6_2105#1,3.7100000381469727
G_GT_6_2105#2,2.619999885559082
G_GT_6_2105#3,5.639999866485596
G_GT_6_2125#0,4.03000020980835
G_GT_6_2125#1,3.9700000286102295
