filename_key,more beautiful
G_GT_6_1510#0,7.579999923706055
G_GT_6_1510#1,2.190000057220459
G_GT_6_1515#0,5.110000133514404
G_GT_6_1515#1,4.980000019073486
G_GT_6_1515#2,4.139999866485596
G_GT_6_1518#0,6.75
G_GT_6_1518#1,5.829999923706055
G_GT_6_1518#2,2.1600000858306885
G_GT_6_1518#3,1.190000057220459
G_GT_6_1518#4,4.840000152587891
G_GT_6_1518#5,5.659999847412109
G_GT_6_1518#6,1.409999966621399
G_GT_6_1518#7,6.329999923706055
G_GT_6_1518#8,1.5199999809265137
G_GT_6_1518#9,4.489999771118164
G_GT_6_1518#10,4.28000020980835
G_GT_6_1518#11,6.840000152587891
G_GT_6_1518#12,5.079999923706055
G_GT_6_1518#13,3.7300000190734863
G_GT_6_1518#14,4.650000095367432
G_GT_6_1518#15,7.510000228881836
G_GT_6_1518#16,7.480000019073486
G_GT_6_1519#0,5.449999809265137
G_GT_6_1525#0,7.230000019073486
G_GT_6_1525#1,6.610000133514404
G_GT_6_1525#2,2.859999895095825
G_GT_6_1525#3,4.46999979019165
G_GT_6_1525#4,4.440000057220459
G_GT_6_1525#5,6.75
G_GT_6_1525#6,4.880000114440918
G_GT_6_1525#7,8.680000305175781
G_GT_6_1525#8,4.710000038146973
G_GT_6_1525#9,6.550000190734863
G_GT_6_1527#0,6.179999828338623
G_GT_6_1527#1,5.019999980926514
G_GT_6_1527#2,4.349999904632568
G_GT_6_1527#3,8.34000015258789
G_GT_6_1527#4,9.529999732971191
G_GT_6_1527#5,6.730000019073486
G_GT_6_1527#6,8.930000305175781
G_GT_6_1527#7,8.4399995803833
G_GT_6_1527#8,8.770000457763672
G_GT_6_1527#9,8.199999809265137
G_GT_6_1527#10,9.229999542236328
G_GT_6_1527#11,6.269999980926514
G_GT_6_1527#12,6.809999942779541
G_GT_6_1527#13,9.34000015258789
G_GT_6_1527#14,2.2300000190734863
G_GT_6_1527#15,3.630000114440918
G_GT_6_1527#16,4.300000190734863
G_GT_6_1527#17,7.119999885559082
G_GT_6_1527#18,5.059999942779541
G_GT_6_1527#19,7.639999866485596
G_GT_6_1527#20,6.480000019073486
G_GT_6_1527#21,5.460000038146973
G_GT_6_1527#22,6.53000020980835
G_GT_6_1527#23,1.4700000286102295
G_GT_6_1527#24,6.690000057220459
G_GT_6_1527#25,5.559999942779541
G_GT_6_1527#26,6.400000095367432
G_GT_6_1527#27,7.380000114440918
G_GT_6_1527#28,6.21999979019165
G_GT_6_1527#29,0.8199999928474426
G_GT_6_1527#30,2.8399999141693115
G_GT_6_1527#31,2.7100000381469727
G_GT_6_1527#32,6.539999961853027
G_GT_6_1527#33,7.980000019073486
G_GT_6_1527#34,2.190000057220459
G_GT_6_1527#35,2.950000047683716
G_GT_6_1527#36,8.300000190734863
G_GT_6_1527#37,7.010000228881836
G_GT_6_1527#38,6.699999809265137
G_GT_6_1527#39,8.079999923706055
G_GT_6_1527#40,6.260000228881836
G_GT_6_1527#41,6.130000114440918
G_GT_6_1527#42,5.699999809265137
G_GT_6_1527#43,2.2699999809265137
G_GT_6_1527#44,4.170000076293945
G_GT_6_1527#45,5.670000076293945
G_GT_6_1527#46,3.890000104904175
