filename_key,livelier
G_GT_6_2004#0,4.869999885559082
G_GT_6_2004#1,4.889999866485596
G_GT_6_2013#0,5.989999771118164
G_GT_6_2024#0,3.4600000381469727
G_GT_6_2024#1,2.640000104904175
G_GT_6_2024#2,3.2300000190734863
G_GT_6_2024#3,1.4500000476837158
G_GT_6_2024#4,2.0299999713897705
G_GT_6_2024#5,6.619999885559082
G_GT_6_2024#6,2.5299999713897705
G_GT_6_2025#0,4.400000095367432
G_GT_6_2065#0,3.7300000190734863
G_GT_6_2065#1,6.739999771118164
G_GT_6_2065#2,8.0600004196167
G_GT_6_2065#3,2.7799999713897705
G_GT_6_2065#4,2.450000047683716
G_GT_6_2065#5,7.440000057220459
G_GT_6_2065#6,1.9800000190734863
G_GT_6_2089#0,3.0999999046325684
G_GT_6_2094#0,2.690000057220459
G_GT_6_2094#1,2.180000066757202
G_GT_6_2094#2,6.880000114440918
G_GT_6_2094#3,1.2200000286102295
G_GT_6_2096#0,2.25
G_GT_6_2096#1,2.940000057220459
G_GT_6_2099#0,5.25
G_GT_6_2101#0,1.1799999475479126
G_GT_6_2104#0,3.5
G_GT_6_2104#1,3.880000114440918
G_GT_6_2104#2,3.390000104904175
G_GT_6_2104#3,6.179999828338623
G_GT_6_2104#4,3.869999885559082
G_GT_6_2105#0,3.0
G_GT_6_2105#1,1.590000033378601
G_GT_6_2105#2,2.25
G_GT_6_2105#3,1.340000033378601
G_GT_6_2125#0,2.359999895095825
G_GT_6_2125#1,5.679999828338623
G_GT_6_2169#0,3.880000114440918
G_GT_6_2172#0,2.4600000381469727
G_GT_6_2172#1,3.3299999237060547
G_GT_6_2172#2,2.2799999713897705
G_GT_6_2172#3,3.259999990463257
G_GT_6_2172#4,4.559999942779541
G_GT_6_2182#0,4.289999961853027
G_GT_6_2217#0,1.1399999856948853
G_GT_6_2219#0,3.9700000286102295
G_GT_6_2220#0,5.639999866485596
G_GT_6_2220#1,1.909999966621399
G_GT_6_2220#2,2.130000114440918
G_GT_6_2220#3,3.680000066757202
